id,tweet,subtask_a
7362,"Δηλαδή η Σουζάνα, θα μπορούσε να είναι μια εγκλωβισμενη γοργόνα που έπεσε μέσα σε πετρελαιοκηλίδα; #gntmgr",1
1456,@USER Ω καλά είσαι...ευτυχως εδώ μέσα κάτι τέτοιους και από τις δυο πλευρές δεν τους κάνω πια παρέα.,0
1375,Έχω γονατίσει και προσκυνώ Μελίτη...πάρταααα μωρή ΚΑΡΙΟΛΑ που πας να τα βάλεις με την Κάτια και το σόι της καημένη εεε καημένη #GynaikaXwrisOnoma,1
8042,Σιγά μη σκίσετε κάνα δίχτυ #GNTMgr,0
6541,Τι λενε τα σποιλ ποια αποχωρει σημερα ; #gntmgr,0
1986,"@USER Ραντάρ είσαι μαρή,",0
1452,"@USER Είναι κάπως έτσι δηλαδή : Δημήτρη γιατρέ, τώρα που δεν είσαι ευρωβουλευτής και ψάχνεις για δουλειά, μπορείς να έρθεις να μου πατήσεις μια ένεση γιατί έχει κλείσει το φαρμακείο;",0
3374,Ανακουφίστηκαν οι πρόσφυγες στην Μόρια και την Αμυγδαλέζα όταν βγήκε ο ΣυΡιζΑ το 2015 και ανακουφίστηκαν και τώρα που είδαν ότι φεύγει.,0
9230,Θέλω Άννα μαρια νικήτρια #gntmgr,0
4323,Ηταν που ηταν δυσκολη η μερα ηρθε η Γωγω να την αποτελειωσει ρε μαλακα #shoppingstar,1
3874,@USER ιδιωτικος υπαλληλος εισαι;,0
2074,"@USER ΤΕΛΟΣ ΕΞΑΦΑΝΕΙΣΤΕ ΤΟΝ ΠΟΛΑΚΗ ΑΥΤΟ ΤΟ ΔΙΑΣΤΗΜΑ ΑΝΑΔΥΚΝΕΙΟΝΤΑΣ ΤΑΥΤΟΧΡΟΝΑ ΤΟ ΕΡΓΟ ΣΤΗΝ ΥΓΕΙΑ, ΔΙΑ ΣΤΟΜΑΤΟΣ ΞΑΝΘΟΥ! ΟΧΙ ΑΛΛΗ ΣΚΑΝΔΑΛΟΛΟΓΙΑ ΔΙΟΤΙ ΜΕ ΤΗΝ ΔΙΚΑΙΟΣΥΝΗ ΑΠΕΝΑΝΤΙ ΑΛΟΙΦΕΤΕ ΜΕΛΙ ΣΤΟ ΨΩΜΙ ΤΩΝ ΥΠΕΥΘΥΝΩΝ!ΟΧΙ ΑΠΑΝΤΗΣΕΙΣ ΣΕ ΠΡΟΣΩΠΙΚΕΣ ΕΡΩΤΗΣΕΙΣ!",0
7016,#ofipaok ρε μαλακες του ΟΦΗ στο Μάνο δεν είχατε πει τίποτε; Κοντεψε να ισοφαρισει,1
7124,Αποκλείεται ο Sean Penn να ήταν έτσι! Δε το δέχομαι! #kalomesimeraki,0
8779,Ζενεβιεβ:Καλώς ήρθες Ζουζανα πολύ χαίρομαι! Twitter: #gntmgr,0
1268,@USER Γιώργο εάν εισαι σωστός κ επαληθευτούν τα νέα ..δημόσια συγγνώμη προς τον @USER που τον υποτιμήσεις τόσο ακούγοντας τα νέα του @USER,0
4752,@USER εσεις παλι εχετε την παπακωστα που λεει κατσαριδες τους μεταναστες και την κανατε υπουργο,0
8822,ΝΑΙ ΜΩΡΗ ΕΜΜΑΝΟΥΕΛΑ #thefinal4Gr,0
3,"@USER Αυτά παθαινουμε εμείς οι γυναίκες...ξεγελιομαστε εύκολα Α, εκλογές τον Ιούνιο...",0
9666,Μαλακες το αγγλικο κρατος εχει βρει το κολπο να πειθει τον κοσμο για την κοινωνικη ειρηνη. Βαζουν να μιλανε τυπους με irish accent. Try resisting this.,0
3267,@USER Δηλαδή να περιμένουμε ακόμη μια εβδομάδα να κερδίσει ο ΣΥΡΙΖΑ τελικά είσαι πιο ηλίθιος από τον Αντώναρο,1
3457,"@USER Είσαι πιο ΜΑΛΑΚΑΣ κι απ τον αρχηγό σου..... Τον ΑΝΕΠΑΓΓΕΛΤΟ γόνο, που με αλλο επώνυμο δε θαβρισκε δουλειά ούτε στην Αννιτα...θα τον έτρωγε ο Κατελης στη μετρηση iq",1
6246,Η κοτα εκανε το αυγό ή το αυγό την κοτα; #gntmgr,0
3128,ΚΑΛΗΜΕΡΑ #ηρθε_και_ηταν_μεγαλη #συριζα_τελος #ΣΥΡΙΖΑ_ξεφτιλες,0
5859,Άσε μας μωρή Κάτια που παρεξηγήθηκες.. κοιμόμαστε με νεύρα όποτε σε βλέπουμε.. #gntmgr,0
3459,Απόπειρα της μανικιουριστ να βρούμε κοινά σημεία: -βλεπεις μαστερσεφ; -οχι -βλεπεις σερβαιβορ -οχι -βλεπεις γκοτ; -οχι -τι ζώδιο είσαι; -τοξοτης -Να ταιριάζουμε το έλεγα εγώ!,0
5402,#XFactorGR Εγώ τον Νταλάρα δεν τον πάω αλλά..τον σέβομαι! Respect..είναι φωνάρα και ταλεντάρα τεράστια..τον έχω δει σε συναυλία και έχω κατουρηθεί επάνω μου απο τη συγκίνηση!,0
5527,Συγκεντρωθειτε ....άρχισε #kokkinopotami,0
403,@USER εισαι και εσυ;,0
3818,"Πάρτε το απόφαση Ένας στους τρεις Έλληνες, είναι μαλάκας #Εκλογές #Δούρου #σπιτια_σας #Συριζα #Ξαναηρθε",1
8667,Αγαπητή Ιφιγένεια...μην περιμένεις... δεν θα στείλει... #kokkinopotami,0
5020,Κάτι μουνια από την ΝΔ πειράχτηκαν με τις μπυρες και τα σουβλάκια.,1
1005,"@USER Ακρωτηριασμός κράτους κ στρατός κατοχής. KFOR Εν τω μεταξύ οι ξένοι Υπήκοοι, ΟΗΕ ΕΕ, κτλ απολαμβάνουν άπειρα λεφτά σε μια φτηνή αγορά ξυνοντας τ αρχίδια τους. Στα καταστήματα κ καφέ που μαζεύονται είναι μονίμως μεθυσμένοι κ οι κόκα τρέχει άφθονη..",1
3362,@USER Τικ Τάκ εκεί στην ΕΡΤ έχουν ζόρια και που είσαι ακόμα,0
9333,"Μια χαρά η αννουλα ακολουθεί το παράδειγμα της Κάτιας ,why not ; #gntmgr",0
10150,Παππού έχεις δίκιο... Υπάρχουν ακόμα γυναίκες!,0
9174,"Πάντως ο Σκουλός είναι πιο συμπαθητικός στις γραπτές συνεντευξεις του, παρά λάιβ όταν μιλά. #GNTMgr",1
8919,"""Σουζάνα παραμένεις γιατί αρκετό μαδομούνι είχαμε σήμερα. Ας κρατήσουμε λίγο για το επόμενο επεισόδιο"" #GNTMgr",1
3150,"@USER Διορισμοί στη δικαιοσύνη, κάψιμο χαρτιών που δεν βολεύουν, κανένα ρουσφετάκι...",0
2069,Πηγα σε ενα φαρμακείο σημερα κ ενα ζαβό ηθελε να μου δειγματισει μια κρέμα στο χερι! Με το κοτονυχο να! Βαζει το δαχτυλο στην κρέμα κ η μιση ποσότητα εμεινε μεσα στο γυπονυχο κ την έβγαζε με το αλλο νύχι! Ουτε καν στο χερι δεν την αφησα να μου βαλει! Αηδία #shoppingstar,1
8684,Ελα μολις ηρθα. Γιατι εφυγε η Μαρτινα; #gntmgr,0
2802,Τελείωσε η σοβαροφάνεια των εκλογών και επιστρέφω στο τίμιο λαϊκό κοράσιο που ημουν και πριν #giatinparea,0
730,Ο Μανώλης είναι για εμένα ο καλύτερος μάγειρας του φετινού #MasterChefGR. Με διαφορά από τους άλλους. Χρήστος-Πάνος ακολουθούν. Το είχα πει ξανά καθαρά μαγειρικά ο Μάνος πρέπει να κερδίσει. Γιατί το απέδειξε πολλές φορές πως το αξίζει #masterchefgr_Xeftiles,0
4711,"Όταν βλέπετε άντρες να παρακολουθούν ποδόσφαιρο μη ρωτάτε ποιές ομάδες παίζουν, ΓΙΑΤΙ ΕΤΣΙ ΚΙ ΑΛΛΙΩΣ ΔΕ ΤΙΣ ΞΕΡΕΤΕ ΚΑΙ ΧΑΝΟΥΜΕ ΣΤΟ ΣΤΟΙΧΗΜΑ ΕΚΕΙΝΗ ΤΗ ΣΤΙΓΜΗ",0
7655,Show Άννα μου είσαι εσυ #GNTMgr,0
10201,Κάτι τέτοιες σαν την Σουζάνα βλέπουν κάποιοι που μιλάνε για ανωτερότητα της άσπρης φυλής και πέρνουν αέρα.. #gntmgr,0
6516,Ψηφίστε το καλύτερο κατά τη γνώμη σας! ##αγριεςμελισσες #το_κοκκινο_ποταμι #gntmgr #annitakoita #kalomesimeraki #XFactorGR #thefinalfour #TheVoiceGR,0
9680,Η Κατια είναι πιο ψεύτικη και από την φράση «έρχεται η ανάπτυξη» #gntmgr,0
4947,Κατια ιου #GNTMgr,1
613,Τι επαγγέλεται η χαμενη ξανθιά αδερφή της Πάολας;#shoppingstar,0
204,Τον πατέρα σου δεν τον φιλάς Μαρίνα; #GynaikaXwrisOnoma,0
114,@USER Ε μα πραγματικά τι είναι αυτή η ξεφτίλα;,1
7945,"αυτο το ασπρο μπλε καρο ειχε παρει πολλα μετρα και εβγαλε 5-6 σχεδιακια, το κοτσαρε και σε κατι αλλα ως τσοντα #gntmgr",1
4930,Γαμω τον proxy και το μουνι που τον πέταγε,1
7948,-Άννα Μαρία τι δίνεις στην Σουζάνα; -Αλιγάτορα -Μα μόνο πουλια δίνουμε -ΧΕΣΤΗΚΑ #GNTMgr,0
2537,Ρε Έλλη ΠΟΣΟ σκατόψυχη είσαι πια; ΠΟΣΟ; #gynaikaxwrisonoma,1
5412,και σπάτε πούτσες με κλισέ,1
6496,"Γιατί πρέπει ντε και καλά να ήταν στημένο;προφανώς έγινε αυτόματα διαφήμιση και προμο για το μαγαζι...αλλα φιλοι είναι,δουλεύουν μαζί..τόσο απίθανο πια να πήγε όντως να τους κάνει πλάκα και να μην το ήξεραν; Σ #TheVoiceGR",0
5158,"Χάσαμε ένα ολόκληρο επεισόδιο από Θέμη, για να βλέπουμε τον Μίλτο να γκομενιαζει και να μου την σπάει #kokkinopotami",0
1700,Είναι αηδία η σοκολάτα; ΦΡΟΥΡΑ ΦΡΟΥΡΑΑ #giatinparea #ekloges2019,0
926,Ότι και να κάνεις Μανωλιό Χρηστάρας και Παντελής ΔΕ ΓΙΝΕΣΑΙ! #MasterChefGR_Xeftiles #χρηστοςμπαρκας_true_winner #χρηστοςMπαρκας_true_winner,0
5045,#gntmgr έλα ρε Μαρτινα κανε μας την χάρη .... ! Κ υπόσχομαι για ένα ολόκληρο επεισόδιο να μην γράψω αρνητικό σχόλιο !,0
7274,Οι μαλακισμενες γιατι γλύφουν τις υπόλοιπες on camera; #gntmgr,1
5978,#XFactorGR κλιματιστικό στο τετράγωνο;,0
10195,Ωραια φωνη η Κολιανδρη για να την ακουμε να αφηγειται ΣΕ ΚΑΘΕ ΕΠΕΙΣΟΔΙΟ ΣΤΟ ΕΞΗΣ #erwtasmeta,0
2489,@USER Ε ναι. Ο ιλ γκερειρο ο δικος σου τα βαψε μαυρα ο μαλακας.,1
4944,88 λαθρομετανάστες εφτασαν στο ταραντο με σκάφος μκο. Ανάμεσα τους μια (1) γυναίκα και πέντε (5) ανηλικοι.,1
6575,Χαρα ΠΑΜΕ ΓΕΡΑ ΓΙΑ ΤΕΛΙΚΟ #gntmgr2 #gntmgr #gntm2 #gntm,0
872,Πολιτικό ακάου θα ήσουν αν ήξερες από πολιτική κι αν τα τουί σου βοηθούσαν με χρήσιμο πολιτικό λόγο και ορθή αμερόληπτη σκέψη στο γενικό καλό Στην πραγματικότητα είσαι απλά ένα κομματικό ακάου-πιόνι που βοηθά στην εξάπλωση της παραταξιακής σκατίλας στην ήδη ρυπαρή ατμόσφαιρα,0
